,redpoint_-3,redpoint_-2,redpoint_-1,redpoint_0,redpoint_1,redpoint_2,redpoint_3,pred,ends,red,yellow,red_diff,remain_ends,last_stone_is_red,red_postion,filepath,page,T
9698,0,0,0,0,1,0,0,1,6,1.0,0.0,1.0,3,True,-9.0,./dataset_o\PCCC2022_ResultsBook_Men_A-Division\geme205end6.png,205,PCCC2022_ResultsBook_Men_A-Division
9699,0,1,0,0,0,0,0,-2,9,0.0,2.0,-2.0,0,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme557end9.png,557,WWCC2023_ResultsBook
9700,0,0,0,0,0,1,0,2,4,2.0,0.0,2.0,5,True,-2.0,./dataset_o\WWCC2018_ResultsBook\geme722end4.png,722,WWCC2018_ResultsBook
9701,0,1,0,0,0,0,0,-2,1,0.0,2.0,-2.0,8,True,0.0,./dataset_o\PCCC2023_ResultsBook_Men_A-Division\geme218end1.png,218,PCCC2023_ResultsBook_Men_A-Division
9702,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,8,True,0.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme177end1.png,177,ECC2023_ResultsBook_Women_A-Division
9703,0,0,0,0,0,1,0,2,5,2.0,0.0,2.0,4,True,-3.0,./dataset_o\CWC2018-19_Leg3_ResultsBook\geme151end5.png,151,CWC2018-19_Leg3_ResultsBook
9704,0,0,0,0,1,0,0,1,1,1.0,0.0,1.0,8,True,0.0,./dataset_o\PACC2019_ResultsBook_Women\geme69end1.png,69,PACC2019_ResultsBook_Women
9705,0,1,0,0,0,0,0,-2,3,0.0,2.0,-2.0,6,False,1.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme211end3.png,211,ECC2018_ResultsBook_Men_A-Division
9706,0,1,0,0,0,0,0,-2,5,0.0,2.0,-2.0,4,False,1.0,./dataset_o\ECC2017_ResultsBook_Men_A-Division\geme413end5.png,413,ECC2017_ResultsBook_Men_A-Division
9707,0,1,0,0,0,0,0,-2,9,0.0,2.0,-2.0,0,False,-3.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme336end9.png,336,ECC2019_ResultsBook_Men_A-Division
9708,0,0,0,0,0,1,0,2,1,2.0,0.0,2.0,8,True,0.0,./dataset_o\WMCC2019_ResultsBook\geme654end1.png,654,WMCC2019_ResultsBook
9709,0,0,0,0,0,1,0,2,6,2.0,0.0,2.0,3,True,3.0,./dataset_o\ECC2021_ResultsBook_Women_A-Division\geme283end6.png,283,ECC2021_ResultsBook_Women_A-Division
9710,0,0,0,0,0,1,0,2,5,2.0,0.0,2.0,4,True,-6.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme193end5.png,193,ECC2022_ResultsBook_Women_A-Division
9711,1,0,0,0,0,0,0,-3,7,0.0,3.0,-3.0,2,False,-6.0,./dataset_o\WMCC2023_ResultsBook\geme22end7.png,22,WMCC2023_ResultsBook
9712,0,1,0,0,0,0,0,-2,8,0.0,2.0,-2.0,1,False,1.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme313end8.png,313,ECC2019_ResultsBook_Men_A-Division
9713,0,1,0,0,0,0,0,-2,6,0.0,2.0,-2.0,3,False,-2.0,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme197end6.png,197,CWC2018-19_Leg1_ResultsBook
9714,0,0,0,0,1,0,0,1,6,1.0,0.0,1.0,3,True,-1.0,./dataset_o\ECC2023_ResultsBook_Men_A-Division\geme110end6.png,110,ECC2023_ResultsBook_Men_A-Division
9715,0,0,1,0,0,0,0,-1,5,0.0,1.0,-1.0,4,False,3.0,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme231end5.png,231,CWC2018-19_Leg1_ResultsBook
9716,0,0,1,0,0,0,0,-1,3,0.0,1.0,-1.0,6,False,0.0,./dataset_o\PCCC2023_ResultsBook_Men_A-Division\geme46end3.png,46,PCCC2023_ResultsBook_Men_A-Division
9717,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,False,0.0,./dataset_o\WWCC2019_ResultsBook\geme883end4.png,883,WWCC2019_ResultsBook
9718,0,0,1,0,0,0,0,-1,1,0.0,1.0,-1.0,8,False,0.0,./dataset_o\OWG2022_ResultsBook\geme1112end1.png,1112,OWG2022_ResultsBook
9719,0,1,0,0,0,0,0,-2,1,0.0,2.0,-2.0,8,False,0.0,./dataset_o\WMCC2018_ResultsBook\geme173end1.png,173,WMCC2018_ResultsBook
9720,0,0,0,0,0,1,0,2,4,2.0,0.0,2.0,5,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme796end4.png,796,WWCC2023_ResultsBook
9721,0,0,0,0,0,1,0,2,5,2.0,0.0,2.0,4,True,-1.0,./dataset_o\CWC2018-19_Leg3_ResultsBook\geme78end5.png,78,CWC2018-19_Leg3_ResultsBook
9722,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,8,False,0.0,./dataset_o\WWCC2018_ResultsBook\geme822end1.png,822,WWCC2018_ResultsBook
9723,1,0,0,0,0,0,0,-3,4,0.0,3.0,-3.0,5,False,-1.0,./dataset_o\PACC2018_ResultsBook_Women\geme183end4.png,183,PACC2018_ResultsBook_Women
9724,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,8,False,0.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme216end1.png,216,ECC2018_ResultsBook_Women_A-Division
9725,1,0,0,0,0,0,0,-3,8,0.0,3.0,-3.0,1,True,-3.0,./dataset_o\ECC2022_ResultsBook_Men_A-Division\geme260end8.png,260,ECC2022_ResultsBook_Men_A-Division
9726,0,0,0,0,0,1,0,2,2,2.0,0.0,2.0,7,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme140end2.png,140,WMCC2022_ResultsBook
9727,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme587end4.png,587,WWCC2023_ResultsBook
9728,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,False,-1.0,./dataset_o\WMCC2021_ResultsBook\geme951end4.png,951,WMCC2021_ResultsBook
9729,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,False,2.0,./dataset_o\WMCC2018_ResultsBook\geme69end2.png,69,WMCC2018_ResultsBook
9730,0,0,0,0,1,0,0,1,1,1.0,0.0,1.0,8,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme24end1.png,24,WWCC2022_ResultsBook
9731,0,0,1,0,0,0,0,-1,3,0.0,1.0,-1.0,6,False,-1.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme85end3.png,85,ECC2019_ResultsBook_Women_A-Division
9732,0,0,1,0,0,0,0,-1,5,0.0,1.0,-1.0,4,True,4.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme245end5.png,245,ECC2019_ResultsBook_Men_A-Division
9733,0,1,0,0,0,0,0,-2,4,0.0,2.0,-2.0,5,False,1.0,./dataset_o\WWCC2019_ResultsBook\geme7end4.png,7,WWCC2019_ResultsBook
9734,0,0,1,0,0,0,0,-1,8,0.0,1.0,-1.0,1,False,5.0,./dataset_o\WMCC2023_ResultsBook\geme755end8.png,755,WMCC2023_ResultsBook
9735,0,1,0,0,0,0,0,-2,2,0.0,2.0,-2.0,7,False,1.0,./dataset_o\ECC2021_ResultsBook_Men_A-Division\geme217end2.png,217,ECC2021_ResultsBook_Men_A-Division
9736,0,0,1,0,0,0,0,-1,7,0.0,1.0,-1.0,2,True,-2.0,./dataset_o\OWG2022_ResultsBook\geme942end7.png,942,OWG2022_ResultsBook
9737,0,1,0,0,0,0,0,-2,2,0.0,2.0,-2.0,7,True,-3.0,./dataset_o\ECC2021_ResultsBook_Men_A-Division\geme73end2.png,73,ECC2021_ResultsBook_Men_A-Division
9738,0,0,0,0,0,0,1,3,6,3.0,0.0,3.0,3,False,-1.0,./dataset_o\OWG2022_ResultsBook\geme551end6.png,551,OWG2022_ResultsBook
9739,0,0,0,0,0,1,0,2,5,2.0,0.0,2.0,4,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme736end5.png,736,WWCC2023_ResultsBook
9740,0,0,0,0,1,0,0,1,9,1.0,0.0,1.0,0,True,0.0,./dataset_o\PACC2019_ResultsBook_Women\geme86end9.png,86,PACC2019_ResultsBook_Women
9741,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,True,0.0,./dataset_o\OWG2022_ResultsBook\geme864end3.png,864,OWG2022_ResultsBook
9742,0,0,1,0,0,0,0,-1,3,0.0,1.0,-1.0,6,False,2.0,./dataset_o\OWG2022_ResultsBook\geme540end3.png,540,OWG2022_ResultsBook
9743,0,0,0,0,1,0,0,1,8,1.0,0.0,1.0,1,True,-1.0,./dataset_o\WMCC2018_ResultsBook\geme682end8.png,682,WMCC2018_ResultsBook
9744,0,0,0,0,1,0,0,1,1,1.0,0.0,1.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme273end1.png,273,WMCC2021_ResultsBook
9745,0,0,0,0,1,0,0,1,6,1.0,0.0,1.0,3,True,2.0,./dataset_o\PCCC2023_ResultsBook_Women_A-Division\geme210end6.png,210,PCCC2023_ResultsBook_Women_A-Division
9746,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,True,-2.0,./dataset_o\OWG2018_ResultsBook\geme201end3.png,201,OWG2018_ResultsBook
9747,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,-1.0,./dataset_o\PACC2018_ResultsBook_Men\geme173end5.png,173,PACC2018_ResultsBook_Men
9748,0,0,0,0,0,1,0,2,7,2.0,0.0,2.0,2,True,-4.0,./dataset_o\WWCC2018_ResultsBook\geme548end7.png,548,WWCC2018_ResultsBook
9749,0,0,0,0,1,0,0,1,10,1.0,0.0,1.0,0,True,1.0,./dataset_o\OWG2018_ResultsBook\geme748end10.png,748,OWG2018_ResultsBook
9750,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,True,-2.0,./dataset_o\PACC2018_ResultsBook_Men\geme22end2.png,22,PACC2018_ResultsBook_Men
9751,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,True,1.0,./dataset_o\WMCC2021_ResultsBook\geme817end7.png,817,WMCC2021_ResultsBook
9752,0,0,0,0,1,0,0,1,10,1.0,0.0,1.0,0,True,2.0,./dataset_o\ECC2023_ResultsBook_Men_A-Division\geme39end10.png,39,ECC2023_ResultsBook_Men_A-Division
9753,0,1,0,0,0,0,0,-2,3,0.0,2.0,-2.0,6,False,1.0,./dataset_o\WWCC2018_ResultsBook\geme161end3.png,161,WWCC2018_ResultsBook
9754,0,0,0,0,0,1,0,2,10,2.0,0.0,2.0,0,True,0.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme376end10.png,376,ECC2018_ResultsBook_Women_A-Division
9755,0,1,0,0,0,0,0,-2,8,0.0,2.0,-2.0,1,False,2.0,./dataset_o\WMCC2019_ResultsBook\geme284end8.png,284,WMCC2019_ResultsBook
9756,0,0,0,0,1,0,0,1,10,1.0,0.0,1.0,0,True,2.0,./dataset_o\WMCC2019_ResultsBook\geme191end10.png,191,WMCC2019_ResultsBook
9757,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme7end5.png,7,WMCC2021_ResultsBook
9758,1,0,0,0,0,0,0,-3,1,0.0,4.0,-4.0,8,False,0.0,./dataset_o\WMCC2018_ResultsBook\geme423end1.png,423,WMCC2018_ResultsBook
9759,0,0,1,0,0,0,0,-1,7,0.0,1.0,-1.0,2,False,3.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme305end7.png,305,ECC2018_ResultsBook_Men_A-Division
9760,1,0,0,0,0,0,0,-3,2,0.0,3.0,-3.0,7,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme1016end2.png,1016,WMCC2021_ResultsBook
9761,0,0,1,0,0,0,0,-1,9,0.0,1.0,-1.0,0,False,-2.0,./dataset_o\WWCC2023_ResultsBook\geme725end9.png,725,WWCC2023_ResultsBook
9762,0,1,0,0,0,0,0,-2,2,0.0,2.0,-2.0,7,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme747end2.png,747,WWCC2023_ResultsBook
9763,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme455end5.png,455,WWCC2023_ResultsBook
9764,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,False,2.0,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme433end4.png,433,ECC2017_ResultsBook_Women_A-Division
9765,0,0,1,0,0,0,0,-1,9,0.0,1.0,-1.0,0,True,-3.0,./dataset_o\OWG2018_ResultsBook\geme770end9.png,770,OWG2018_ResultsBook
9766,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,False,0.0,./dataset_o\OWG2022_ResultsBook\geme743end6.png,743,OWG2022_ResultsBook
9767,0,1,0,0,0,0,0,-2,2,0.0,2.0,-2.0,7,False,1.0,./dataset_o\WMCC2019_ResultsBook\geme202end2.png,202,WMCC2019_ResultsBook
9768,0,0,1,0,0,0,0,-1,9,0.0,1.0,-1.0,0,True,3.0,./dataset_o\ECC2022_ResultsBook_Men_A-Division\geme351end9.png,351,ECC2022_ResultsBook_Men_A-Division
9769,0,0,0,0,0,1,0,2,8,2.0,0.0,2.0,1,True,0.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme496end8.png,496,ECC2018_ResultsBook_Men_A-Division
9770,0,1,0,0,0,0,0,-2,2,0.0,2.0,-2.0,7,False,1.0,./dataset_o\ECC2023_ResultsBook_Men_A-Division\geme193end2.png,193,ECC2023_ResultsBook_Men_A-Division
9771,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,True,-1.0,./dataset_o\PACC2018_ResultsBook_Men\geme83end4.png,83,PACC2018_ResultsBook_Men
9772,0,0,0,0,0,1,0,2,2,2.0,0.0,2.0,7,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme400end2.png,400,WMCC2022_ResultsBook
9773,0,1,0,0,0,0,0,-2,1,0.0,2.0,-2.0,8,False,0.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme184end1.png,184,ECC2022_ResultsBook_Women_A-Division
9774,0,0,0,0,0,1,0,2,3,2.0,0.0,2.0,6,True,2.0,./dataset_o\WMCC2019_ResultsBook\geme843end3.png,843,WMCC2019_ResultsBook
9775,0,0,0,0,0,0,1,3,7,3.0,0.0,3.0,2,True,-4.0,./dataset_o\WWCC2018_ResultsBook\geme105end7.png,105,WWCC2018_ResultsBook
9776,0,0,0,0,0,1,0,2,2,2.0,0.0,2.0,7,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme224end2.png,224,WWCC2022_ResultsBook
9777,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,False,-1.0,./dataset_o\OWG2018_ResultsBook\geme699end3.png,699,OWG2018_ResultsBook
9778,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,False,3.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme388end2.png,388,ECC2019_ResultsBook_Women_A-Division
9779,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,3,True,-6.0,./dataset_o\OWG2018_ResultsBook\geme237end6.png,237,OWG2018_ResultsBook
9780,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,False,0.0,./dataset_o\PACC2019_ResultsBook_Women\geme86end4.png,86,PACC2019_ResultsBook_Women
9781,0,0,1,0,0,0,0,-1,10,0.0,1.0,-1.0,0,False,3.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme302end10.png,302,ECC2018_ResultsBook_Women_A-Division
9782,0,0,0,0,0,1,0,2,6,2.0,0.0,2.0,3,True,1.0,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme133end6.png,133,ECC2017_ResultsBook_Women_A-Division
9783,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,True,-2.0,./dataset_o\OWG2018_ResultsBook\geme1123end3.png,1123,OWG2018_ResultsBook
9784,0,0,0,0,0,1,0,2,7,2.0,0.0,2.0,2,True,0.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme400end7.png,400,ECC2018_ResultsBook_Women_A-Division
9785,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,True,-2.0,./dataset_o\WMCC2022_ResultsBook\geme631end7.png,631,WMCC2022_ResultsBook
9786,0,0,0,0,0,0,1,3,5,3.0,0.0,3.0,4,False,2.0,./dataset_o\PCCC2022_ResultsBook_Men_A-Division\geme322end5.png,322,PCCC2022_ResultsBook_Men_A-Division
9787,0,0,1,0,0,0,0,-1,7,0.0,1.0,-1.0,2,False,0.0,./dataset_o\OWG2022_ResultsBook\geme125end7.png,125,OWG2022_ResultsBook
9788,1,0,0,0,0,0,0,-3,8,0.0,5.0,-5.0,1,False,-1.0,./dataset_o\WMCC2019_ResultsBook\geme586end8.png,586,WMCC2019_ResultsBook
9789,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,True,-1.0,./dataset_o\CWC2018-19_Leg3_ResultsBook\geme134end2.png,134,CWC2018-19_Leg3_ResultsBook
9790,1,0,0,0,0,0,0,-3,6,0.0,4.0,-4.0,3,False,-2.0,./dataset_o\WMCC2021_ResultsBook\geme241end6.png,241,WMCC2021_ResultsBook
9791,0,1,0,0,0,0,0,-2,9,0.0,2.0,-2.0,0,False,1.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme528end9.png,528,ECC2018_ResultsBook_Men_A-Division
9792,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,False,1.0,./dataset_o\WWCC2019_ResultsBook\geme637end2.png,637,WWCC2019_ResultsBook
9793,0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,2,True,1.0,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme6end7.png,6,CWC2018-19_Leg1_ResultsBook
9794,0,0,1,0,0,0,0,-1,9,0.0,1.0,-1.0,0,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme848end9.png,848,WMCC2022_ResultsBook
9795,0,0,1,0,0,0,0,-1,3,0.0,1.0,-1.0,6,False,-1.0,./dataset_o\OWG2022_ResultsBook\geme94end3.png,94,OWG2022_ResultsBook
9796,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,False,3.0,./dataset_o\OWG2022_ResultsBook\geme171end4.png,171,OWG2022_ResultsBook
9797,0,0,0,0,0,1,0,2,4,2.0,0.0,2.0,5,False,1.0,./dataset_o\WMCC2019_ResultsBook\geme851end4.png,851,WMCC2019_ResultsBook
9798,1,0,0,0,0,0,0,-3,7,0.0,3.0,-3.0,2,False,2.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme157end7.png,157,ECC2023_ResultsBook_Women_A-Division
9799,0,1,0,0,0,0,0,-2,6,0.0,2.0,-2.0,3,False,2.0,./dataset_o\CWC2018-19_Leg3_ResultsBook\geme257end6.png,257,CWC2018-19_Leg3_ResultsBook
9800,0,1,0,0,0,0,0,-2,7,0.0,2.0,-2.0,2,False,4.0,./dataset_o\OWG2022_ResultsBook\geme27end7.png,27,OWG2022_ResultsBook
9801,0,0,0,0,0,1,0,2,2,2.0,0.0,2.0,7,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme663end2.png,663,WMCC2022_ResultsBook
9802,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme713end1.png,713,WMCC2021_ResultsBook
9803,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,True,0.0,./dataset_o\ECC2021_ResultsBook_Men_A-Division\geme501end2.png,501,ECC2021_ResultsBook_Men_A-Division
9804,0,0,0,0,0,1,0,2,9,2.0,0.0,2.0,0,True,0.0,./dataset_o\WWCC2018_ResultsBook\geme461end9.png,461,WWCC2018_ResultsBook
9805,0,0,0,0,0,1,0,2,6,2.0,0.0,2.0,3,False,3.0,./dataset_o\WWCC2019_ResultsBook\geme820end6.png,820,WWCC2019_ResultsBook
9806,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,0.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme170end5.png,170,ECC2018_ResultsBook_Men_A-Division
9807,0,0,1,0,0,0,0,-1,8,0.0,1.0,-1.0,1,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme749end8.png,749,WWCC2022_ResultsBook
9808,0,0,1,0,0,0,0,-1,5,0.0,1.0,-1.0,4,False,3.0,./dataset_o\PCCC2023_ResultsBook_Men_A-Division\geme296end5.png,296,PCCC2023_ResultsBook_Men_A-Division
9809,0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,5,False,0.0,./dataset_o\ECC2023_ResultsBook_Men_A-Division\geme486end4.png,486,ECC2023_ResultsBook_Men_A-Division
9810,0,1,0,0,0,0,0,-2,7,0.0,2.0,-2.0,2,False,4.0,./dataset_o\WWCC2019_ResultsBook\geme668end7.png,668,WWCC2019_ResultsBook
9811,0,0,0,0,0,1,0,2,4,2.0,0.0,2.0,5,True,2.0,./dataset_o\ECC2021_ResultsBook_Women_A-Division\geme260end4.png,260,ECC2021_ResultsBook_Women_A-Division
9812,0,0,0,0,0,1,0,2,1,2.0,0.0,2.0,8,True,0.0,./dataset_o\WMCC2018_ResultsBook\geme258end1.png,258,WMCC2018_ResultsBook
9813,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,-4.0,./dataset_o\PCCC2023_ResultsBook_Men_A-Division\geme119end5.png,119,PCCC2023_ResultsBook_Men_A-Division
9814,0,0,0,0,0,0,1,3,2,3.0,0.0,3.0,7,True,-1.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme301end2.png,301,ECC2019_ResultsBook_Men_A-Division
9815,0,1,0,0,0,0,0,-2,5,0.0,2.0,-2.0,4,False,0.0,./dataset_o\PCCC2023_ResultsBook_Men_A-Division\geme163end5.png,163,PCCC2023_ResultsBook_Men_A-Division
9816,0,0,0,0,0,1,0,2,3,2.0,0.0,2.0,6,True,1.0,./dataset_o\ECC2017_ResultsBook_Men_A-Division\geme528end3.png,528,ECC2017_ResultsBook_Men_A-Division
9817,0,0,1,0,0,0,0,-1,10,0.0,1.0,-1.0,0,False,-1.0,./dataset_o\ECC2021_ResultsBook_Men_A-Division\geme421end10.png,421,ECC2021_ResultsBook_Men_A-Division
9818,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,True,-1.0,./dataset_o\PCCC2022_ResultsBook_Women_A-Division\geme157end2.png,157,PCCC2022_ResultsBook_Women_A-Division
9819,0,0,0,0,0,1,0,2,6,2.0,0.0,2.0,3,True,-1.0,./dataset_o\WWCC2019_ResultsBook\geme138end6.png,138,WWCC2019_ResultsBook
9820,0,1,0,0,0,0,0,-2,4,0.0,2.0,-2.0,5,True,-3.0,./dataset_o\WWCC2022_ResultsBook\geme771end4.png,771,WWCC2022_ResultsBook
9821,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,False,1.0,./dataset_o\WWCC2018_ResultsBook\geme537end2.png,537,WWCC2018_ResultsBook
9822,0,0,0,0,1,0,0,1,8,1.0,0.0,1.0,1,False,4.0,./dataset_o\WWCC2023_ResultsBook\geme661end8.png,661,WWCC2023_ResultsBook
9823,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,False,0.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme388end2.png,388,ECC2023_ResultsBook_Women_A-Division
9824,0,0,1,0,0,0,0,-1,1,0.0,1.0,-1.0,8,True,0.0,./dataset_o\ECC2021_ResultsBook_Women_A-Division\geme491end1.png,491,ECC2021_ResultsBook_Women_A-Division
9825,0,0,1,0,0,0,0,-1,5,0.0,1.0,-1.0,4,False,5.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme86end5.png,86,ECC2018_ResultsBook_Women_A-Division
9826,0,0,0,0,0,1,0,2,11,2.0,0.0,2.0,0,True,2.0,./dataset_o\OWG2018_ResultsBook\geme823end11.png,823,OWG2018_ResultsBook
9827,0,0,1,0,0,0,0,-1,8,0.0,1.0,-1.0,1,False,3.0,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme318end8.png,318,ECC2017_ResultsBook_Women_A-Division
9828,0,0,0,0,0,1,0,2,1,2.0,0.0,2.0,8,False,0.0,./dataset_o\PACC2018_ResultsBook_Men\geme338end1.png,338,PACC2018_ResultsBook_Men
9829,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,False,-4.0,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme336end6.png,336,ECC2017_ResultsBook_Women_A-Division
9830,0,0,0,0,0,0,1,3,9,3.0,0.0,3.0,0,False,0.0,./dataset_o\WMCC2018_ResultsBook\geme616end9.png,616,WMCC2018_ResultsBook
9831,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,True,-3.0,./dataset_o\WWCC2023_ResultsBook\geme260end7.png,260,WWCC2023_ResultsBook
9832,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,False,1.0,./dataset_o\PACC2019_ResultsBook_Men\geme134end2.png,134,PACC2019_ResultsBook_Men
9833,0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,2,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme557end7.png,557,WWCC2023_ResultsBook
9834,0,0,0,0,1,0,0,1,10,1.0,0.0,1.0,0,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme410end10.png,410,WWCC2023_ResultsBook
9835,0,0,0,0,0,1,0,2,2,2.0,0.0,2.0,7,False,2.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme413end2.png,413,ECC2022_ResultsBook_Women_A-Division
9836,0,1,0,0,0,0,0,-2,7,0.0,2.0,-2.0,2,False,0.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme222end7.png,222,ECC2022_ResultsBook_Women_A-Division
9837,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,True,-2.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme354end2.png,354,ECC2018_ResultsBook_Men_A-Division
9838,0,0,0,0,0,0,1,3,8,3.0,0.0,3.0,1,True,-2.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme340end8.png,340,ECC2019_ResultsBook_Women_A-Division
9839,0,0,0,0,1,0,0,1,9,1.0,0.0,1.0,0,True,-1.0,./dataset_o\PACC2019_ResultsBook_Men\geme53end9.png,53,PACC2019_ResultsBook_Men
9840,0,0,0,0,1,0,0,1,9,1.0,0.0,1.0,0,False,0.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme128end9.png,128,ECC2018_ResultsBook_Men_A-Division
9841,0,0,0,0,0,0,1,3,5,3.0,0.0,3.0,4,True,0.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme159end5.png,159,ECC2019_ResultsBook_Women_A-Division
9842,0,0,1,0,0,0,0,-1,1,0.0,1.0,-1.0,8,False,0.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme6end1.png,6,ECC2018_ResultsBook_Women_A-Division
9843,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,True,-6.0,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme490end6.png,490,ECC2017_ResultsBook_Women_A-Division
9844,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme597end6.png,597,WMCC2021_ResultsBook
9845,0,0,0,0,0,1,0,2,2,2.0,0.0,2.0,7,True,-1.0,./dataset_o\WMCC2018_ResultsBook\geme228end2.png,228,WMCC2018_ResultsBook
