,ends,red,yellow,red_diff,remain_ends,last_stone_is_red,page,filepath,INFO,T,red_postion
2,3,0.0,1.0,-1.0,6,False,647,./dataset_o\OWG2018_ResultsBook\geme647end3.png,True,OWG2018_ResultsBook,1.0
3,4,1.0,0.0,1.0,5,True,647,./dataset_o\OWG2018_ResultsBook\geme647end4.png,True,OWG2018_ResultsBook,0.0
4,5,0.0,1.0,-1.0,4,False,647,./dataset_o\OWG2018_ResultsBook\geme647end5.png,True,OWG2018_ResultsBook,1.0
5,6,0.0,0.0,0.0,3,True,647,./dataset_o\OWG2018_ResultsBook\geme647end6.png,True,OWG2018_ResultsBook,0.0
6,7,0.0,0.0,0.0,2,True,647,./dataset_o\OWG2018_ResultsBook\geme647end7.png,True,OWG2018_ResultsBook,0.0
7,8,0.0,2.0,-2.0,1,True,647,./dataset_o\OWG2018_ResultsBook\geme647end8.png,True,OWG2018_ResultsBook,0.0
8,9,1.0,0.0,1.0,0,True,647,./dataset_o\OWG2018_ResultsBook\geme647end9.png,True,OWG2018_ResultsBook,-2.0
9,10,0.0,1.0,-1.0,0,False,647,./dataset_o\OWG2018_ResultsBook\geme647end10.png,True,OWG2018_ResultsBook,-1.0
0,1,0.0,2.0,-2.0,8,False,660,./dataset_o\OWG2018_ResultsBook\geme660end1.png,True,OWG2018_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,True,660,./dataset_o\OWG2018_ResultsBook\geme660end2.png,True,OWG2018_ResultsBook,-2.0
2,3,0.0,0.0,0.0,6,False,660,./dataset_o\OWG2018_ResultsBook\geme660end3.png,True,OWG2018_ResultsBook,-1.0
3,4,0.0,2.0,-2.0,5,False,660,./dataset_o\OWG2018_ResultsBook\geme660end4.png,True,OWG2018_ResultsBook,-1.0
4,5,2.0,0.0,2.0,4,True,660,./dataset_o\OWG2018_ResultsBook\geme660end5.png,True,OWG2018_ResultsBook,-3.0
5,6,1.0,0.0,1.0,3,False,660,./dataset_o\OWG2018_ResultsBook\geme660end6.png,True,OWG2018_ResultsBook,-1.0
6,7,0.0,0.0,0.0,2,False,660,./dataset_o\OWG2018_ResultsBook\geme660end7.png,True,OWG2018_ResultsBook,0.0
7,8,0.0,1.0,-1.0,1,False,660,./dataset_o\OWG2018_ResultsBook\geme660end8.png,True,OWG2018_ResultsBook,0.0
8,9,5.0,0.0,5.0,0,True,660,./dataset_o\OWG2018_ResultsBook\geme660end9.png,True,OWG2018_ResultsBook,-1.0
0,1,0.0,4.0,-4.0,8,False,691,./dataset_o\OWG2018_ResultsBook\geme691end1.png,True,OWG2018_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,True,691,./dataset_o\OWG2018_ResultsBook\geme691end2.png,True,OWG2018_ResultsBook,-4.0
2,3,0.0,1.0,-1.0,6,False,691,./dataset_o\OWG2018_ResultsBook\geme691end3.png,True,OWG2018_ResultsBook,-3.0
3,4,1.0,0.0,1.0,5,True,691,./dataset_o\OWG2018_ResultsBook\geme691end4.png,True,OWG2018_ResultsBook,-4.0
4,5,0.0,3.0,-3.0,4,False,691,./dataset_o\OWG2018_ResultsBook\geme691end5.png,True,OWG2018_ResultsBook,-3.0
5,6,0.0,0.0,0.0,3,True,691,./dataset_o\OWG2018_ResultsBook\geme691end6.png,True,OWG2018_ResultsBook,-6.0
6,7,1.0,0.0,1.0,2,True,691,./dataset_o\OWG2018_ResultsBook\geme691end7.png,True,OWG2018_ResultsBook,-6.0
0,1,0.0,2.0,-2.0,8,False,699,./dataset_o\OWG2018_ResultsBook\geme699end1.png,True,OWG2018_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,True,699,./dataset_o\OWG2018_ResultsBook\geme699end2.png,True,OWG2018_ResultsBook,-2.0
2,3,1.0,0.0,1.0,6,False,699,./dataset_o\OWG2018_ResultsBook\geme699end3.png,True,OWG2018_ResultsBook,-1.0
3,4,1.0,0.0,1.0,5,False,699,./dataset_o\OWG2018_ResultsBook\geme699end4.png,True,OWG2018_ResultsBook,0.0
4,5,0.0,3.0,-3.0,4,False,699,./dataset_o\OWG2018_ResultsBook\geme699end5.png,True,OWG2018_ResultsBook,1.0
5,6,1.0,0.0,1.0,3,True,699,./dataset_o\OWG2018_ResultsBook\geme699end6.png,True,OWG2018_ResultsBook,-2.0
6,7,0.0,1.0,-1.0,2,False,699,./dataset_o\OWG2018_ResultsBook\geme699end7.png,True,OWG2018_ResultsBook,-1.0
7,8,0.0,4.0,-4.0,1,True,699,./dataset_o\OWG2018_ResultsBook\geme699end8.png,True,OWG2018_ResultsBook,-2.0
0,1,0.0,1.0,-1.0,8,True,708,./dataset_o\OWG2018_ResultsBook\geme708end1.png,True,OWG2018_ResultsBook,0.0
1,2,0.0,0.0,0.0,7,True,708,./dataset_o\OWG2018_ResultsBook\geme708end2.png,True,OWG2018_ResultsBook,-1.0
2,3,2.0,0.0,2.0,6,True,708,./dataset_o\OWG2018_ResultsBook\geme708end3.png,True,OWG2018_ResultsBook,-1.0
3,4,0.0,3.0,-3.0,5,False,708,./dataset_o\OWG2018_ResultsBook\geme708end4.png,True,OWG2018_ResultsBook,1.0
4,5,0.0,2.0,-2.0,4,True,708,./dataset_o\OWG2018_ResultsBook\geme708end5.png,True,OWG2018_ResultsBook,-2.0
5,6,0.0,1.0,-1.0,3,True,708,./dataset_o\OWG2018_ResultsBook\geme708end6.png,True,OWG2018_ResultsBook,-4.0
0,1,1.0,0.0,1.0,8,True,715,./dataset_o\OWG2018_ResultsBook\geme715end1.png,True,OWG2018_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,False,715,./dataset_o\OWG2018_ResultsBook\geme715end2.png,True,OWG2018_ResultsBook,1.0
2,3,2.0,0.0,2.0,6,True,715,./dataset_o\OWG2018_ResultsBook\geme715end3.png,True,OWG2018_ResultsBook,0.0
3,4,0.0,2.0,-2.0,5,False,715,./dataset_o\OWG2018_ResultsBook\geme715end4.png,True,OWG2018_ResultsBook,2.0
4,5,0.0,0.0,0.0,4,True,715,./dataset_o\OWG2018_ResultsBook\geme715end5.png,True,OWG2018_ResultsBook,0.0
5,6,4.0,0.0,4.0,3,True,715,./dataset_o\OWG2018_ResultsBook\geme715end6.png,True,OWG2018_ResultsBook,0.0
6,7,0.0,1.0,-1.0,2,False,715,./dataset_o\OWG2018_ResultsBook\geme715end7.png,True,OWG2018_ResultsBook,4.0
7,8,3.0,0.0,3.0,1,True,715,./dataset_o\OWG2018_ResultsBook\geme715end8.png,True,OWG2018_ResultsBook,3.0
0,1,0.0,0.0,0.0,8,True,727,./dataset_o\OWG2018_ResultsBook\geme727end1.png,True,OWG2018_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,True,727,./dataset_o\OWG2018_ResultsBook\geme727end2.png,True,OWG2018_ResultsBook,0.0
2,3,0.0,1.0,-1.0,6,False,727,./dataset_o\OWG2018_ResultsBook\geme727end3.png,True,OWG2018_ResultsBook,1.0
3,4,1.0,0.0,1.0,5,True,727,./dataset_o\OWG2018_ResultsBook\geme727end4.png,True,OWG2018_ResultsBook,0.0
4,5,0.0,3.0,-3.0,4,False,727,./dataset_o\OWG2018_ResultsBook\geme727end5.png,True,OWG2018_ResultsBook,1.0
5,6,1.0,0.0,1.0,3,True,727,./dataset_o\OWG2018_ResultsBook\geme727end6.png,True,OWG2018_ResultsBook,-2.0
6,7,0.0,3.0,-3.0,2,False,727,./dataset_o\OWG2018_ResultsBook\geme727end7.png,True,OWG2018_ResultsBook,-1.0
7,8,1.0,0.0,1.0,1,True,727,./dataset_o\OWG2018_ResultsBook\geme727end8.png,True,OWG2018_ResultsBook,-4.0
8,9,0.0,1.0,-1.0,0,False,727,./dataset_o\OWG2018_ResultsBook\geme727end9.png,True,OWG2018_ResultsBook,-3.0
0,1,0.0,0.0,0.0,8,False,737,./dataset_o\OWG2018_ResultsBook\geme737end1.png,True,OWG2018_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,False,737,./dataset_o\OWG2018_ResultsBook\geme737end2.png,True,OWG2018_ResultsBook,0.0
2,3,1.0,0.0,1.0,6,True,737,./dataset_o\OWG2018_ResultsBook\geme737end3.png,True,OWG2018_ResultsBook,-1.0
3,4,1.0,0.0,1.0,5,False,737,./dataset_o\OWG2018_ResultsBook\geme737end4.png,True,OWG2018_ResultsBook,0.0
4,5,0.0,0.0,0.0,4,False,737,./dataset_o\OWG2018_ResultsBook\geme737end5.png,True,OWG2018_ResultsBook,1.0
5,6,0.0,1.0,-1.0,3,False,737,./dataset_o\OWG2018_ResultsBook\geme737end6.png,True,OWG2018_ResultsBook,1.0
6,7,0.0,1.0,-1.0,2,True,737,./dataset_o\OWG2018_ResultsBook\geme737end7.png,True,OWG2018_ResultsBook,0.0
7,8,1.0,0.0,1.0,1,True,737,./dataset_o\OWG2018_ResultsBook\geme737end8.png,True,OWG2018_ResultsBook,-1.0
8,9,0.0,3.0,-3.0,0,False,737,./dataset_o\OWG2018_ResultsBook\geme737end9.png,True,OWG2018_ResultsBook,0.0
0,1,0.0,1.0,-1.0,8,False,748,./dataset_o\OWG2018_ResultsBook\geme748end1.png,True,OWG2018_ResultsBook,0.0
1,2,0.0,0.0,0.0,7,True,748,./dataset_o\OWG2018_ResultsBook\geme748end2.png,True,OWG2018_ResultsBook,-1.0
2,3,3.0,0.0,3.0,6,True,748,./dataset_o\OWG2018_ResultsBook\geme748end3.png,True,OWG2018_ResultsBook,-1.0
3,4,0.0,1.0,-1.0,5,False,748,./dataset_o\OWG2018_ResultsBook\geme748end4.png,True,OWG2018_ResultsBook,2.0
4,5,0.0,0.0,0.0,4,True,748,./dataset_o\OWG2018_ResultsBook\geme748end5.png,True,OWG2018_ResultsBook,1.0
5,6,2.0,0.0,2.0,3,True,748,./dataset_o\OWG2018_ResultsBook\geme748end6.png,True,OWG2018_ResultsBook,1.0
6,7,0.0,0.0,0.0,2,False,748,./dataset_o\OWG2018_ResultsBook\geme748end7.png,True,OWG2018_ResultsBook,3.0
7,8,0.0,2.0,-2.0,1,False,748,./dataset_o\OWG2018_ResultsBook\geme748end8.png,True,OWG2018_ResultsBook,3.0
8,9,0.0,0.0,0.0,0,True,748,./dataset_o\OWG2018_ResultsBook\geme748end9.png,True,OWG2018_ResultsBook,1.0
9,10,1.0,0.0,1.0,0,True,748,./dataset_o\OWG2018_ResultsBook\geme748end10.png,True,OWG2018_ResultsBook,1.0
0,1,3.0,0.0,3.0,8,True,762,./dataset_o\OWG2018_ResultsBook\geme762end1.png,True,OWG2018_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,False,762,./dataset_o\OWG2018_ResultsBook\geme762end2.png,True,OWG2018_ResultsBook,3.0
2,3,0.0,2.0,-2.0,6,False,762,./dataset_o\OWG2018_ResultsBook\geme762end3.png,True,OWG2018_ResultsBook,4.0
3,4,2.0,0.0,2.0,5,True,762,./dataset_o\OWG2018_ResultsBook\geme762end4.png,True,OWG2018_ResultsBook,2.0
4,5,0.0,1.0,-1.0,4,False,762,./dataset_o\OWG2018_ResultsBook\geme762end5.png,True,OWG2018_ResultsBook,4.0
5,6,3.0,0.0,3.0,3,True,762,./dataset_o\OWG2018_ResultsBook\geme762end6.png,True,OWG2018_ResultsBook,3.0
6,7,1.0,0.0,1.0,2,False,762,./dataset_o\OWG2018_ResultsBook\geme762end7.png,True,OWG2018_ResultsBook,6.0
0,1,0.0,1.0,-1.0,8,False,770,./dataset_o\OWG2018_ResultsBook\geme770end1.png,True,OWG2018_ResultsBook,0.0
1,2,2.0,0.0,2.0,7,True,770,./dataset_o\OWG2018_ResultsBook\geme770end2.png,True,OWG2018_ResultsBook,-1.0
2,3,0.0,2.0,-2.0,6,False,770,./dataset_o\OWG2018_ResultsBook\geme770end3.png,True,OWG2018_ResultsBook,1.0
3,4,0.0,1.0,-1.0,5,True,770,./dataset_o\OWG2018_ResultsBook\geme770end4.png,True,OWG2018_ResultsBook,-1.0
4,5,1.0,0.0,1.0,4,True,770,./dataset_o\OWG2018_ResultsBook\geme770end5.png,True,OWG2018_ResultsBook,-2.0
5,6,0.0,2.0,-2.0,3,False,770,./dataset_o\OWG2018_ResultsBook\geme770end6.png,True,OWG2018_ResultsBook,-1.0
6,7,1.0,0.0,1.0,2,True,770,./dataset_o\OWG2018_ResultsBook\geme770end7.png,True,OWG2018_ResultsBook,-3.0
7,8,0.0,1.0,-1.0,1,False,770,./dataset_o\OWG2018_ResultsBook\geme770end8.png,True,OWG2018_ResultsBook,-2.0
8,9,0.0,1.0,-1.0,0,True,770,./dataset_o\OWG2018_ResultsBook\geme770end9.png,True,OWG2018_ResultsBook,-3.0
0,1,0.0,1.0,-1.0,8,False,780,./dataset_o\OWG2018_ResultsBook\geme780end1.png,True,OWG2018_ResultsBook,0.0
1,2,0.0,0.0,0.0,7,True,780,./dataset_o\OWG2018_ResultsBook\geme780end2.png,True,OWG2018_ResultsBook,-1.0
2,3,4.0,0.0,4.0,6,True,780,./dataset_o\OWG2018_ResultsBook\geme780end3.png,True,OWG2018_ResultsBook,-1.0
3,4,0.0,1.0,-1.0,5,False,780,./dataset_o\OWG2018_ResultsBook\geme780end4.png,True,OWG2018_ResultsBook,3.0
4,5,0.0,3.0,-3.0,4,True,780,./dataset_o\OWG2018_ResultsBook\geme780end5.png,True,OWG2018_ResultsBook,2.0
5,6,1.0,0.0,1.0,3,True,780,./dataset_o\OWG2018_ResultsBook\geme780end6.png,True,OWG2018_ResultsBook,-1.0
6,7,0.0,1.0,-1.0,2,False,780,./dataset_o\OWG2018_ResultsBook\geme780end7.png,True,OWG2018_ResultsBook,0.0
7,8,2.0,0.0,2.0,1,True,780,./dataset_o\OWG2018_ResultsBook\geme780end8.png,True,OWG2018_ResultsBook,-1.0
8,9,0.0,1.0,-1.0,0,False,780,./dataset_o\OWG2018_ResultsBook\geme780end9.png,True,OWG2018_ResultsBook,1.0
9,10,1.0,0.0,1.0,0,True,780,./dataset_o\OWG2018_ResultsBook\geme780end10.png,True,OWG2018_ResultsBook,0.0
0,1,0.0,3.0,-3.0,8,False,791,./dataset_o\OWG2018_ResultsBook\geme791end1.png,True,OWG2018_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,True,791,./dataset_o\OWG2018_ResultsBook\geme791end2.png,True,OWG2018_ResultsBook,-3.0
2,3,0.0,1.0,-1.0,6,True,791,./dataset_o\OWG2018_ResultsBook\geme791end3.png,True,OWG2018_ResultsBook,-4.0
3,4,1.0,0.0,1.0,5,True,791,./dataset_o\OWG2018_ResultsBook\geme791end4.png,True,OWG2018_ResultsBook,-5.0
4,5,1.0,0.0,1.0,4,False,791,./dataset_o\OWG2018_ResultsBook\geme791end5.png,True,OWG2018_ResultsBook,-4.0
5,6,0.0,1.0,-1.0,3,False,791,./dataset_o\OWG2018_ResultsBook\geme791end6.png,True,OWG2018_ResultsBook,-3.0
6,7,0.0,0.0,0.0,2,True,791,./dataset_o\OWG2018_ResultsBook\geme791end7.png,True,OWG2018_ResultsBook,-4.0
7,8,1.0,0.0,1.0,1,True,791,./dataset_o\OWG2018_ResultsBook\geme791end8.png,True,OWG2018_ResultsBook,-4.0
8,9,0.0,1.0,-1.0,0,False,791,./dataset_o\OWG2018_ResultsBook\geme791end9.png,True,OWG2018_ResultsBook,-3.0
0,1,0.0,3.0,-3.0,8,False,804,./dataset_o\OWG2018_ResultsBook\geme804end1.png,True,OWG2018_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,True,804,./dataset_o\OWG2018_ResultsBook\geme804end2.png,True,OWG2018_ResultsBook,-3.0
2,3,0.0,1.0,-1.0,6,False,804,./dataset_o\OWG2018_ResultsBook\geme804end3.png,True,OWG2018_ResultsBook,-2.0
3,4,2.0,0.0,2.0,5,True,804,./dataset_o\OWG2018_ResultsBook\geme804end4.png,True,OWG2018_ResultsBook,-3.0
4,5,0.0,1.0,-1.0,4,False,804,./dataset_o\OWG2018_ResultsBook\geme804end5.png,True,OWG2018_ResultsBook,-1.0
5,6,1.0,0.0,1.0,3,True,804,./dataset_o\OWG2018_ResultsBook\geme804end6.png,True,OWG2018_ResultsBook,-2.0
6,7,0.0,2.0,-2.0,2,False,804,./dataset_o\OWG2018_ResultsBook\geme804end7.png,True,OWG2018_ResultsBook,-1.0
7,8,1.0,0.0,1.0,1,True,804,./dataset_o\OWG2018_ResultsBook\geme804end8.png,True,OWG2018_ResultsBook,-3.0
8,9,1.0,0.0,1.0,0,False,804,./dataset_o\OWG2018_ResultsBook\geme804end9.png,True,OWG2018_ResultsBook,-2.0
9,10,0.0,1.0,-1.0,0,False,804,./dataset_o\OWG2018_ResultsBook\geme804end10.png,True,OWG2018_ResultsBook,-1.0
0,1,0.0,2.0,-2.0,8,False,815,./dataset_o\OWG2018_ResultsBook\geme815end1.png,True,OWG2018_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,True,815,./dataset_o\OWG2018_ResultsBook\geme815end2.png,True,OWG2018_ResultsBook,-2.0
2,3,0.0,1.0,-1.0,6,True,815,./dataset_o\OWG2018_ResultsBook\geme815end3.png,True,OWG2018_ResultsBook,-3.0
3,4,2.0,0.0,2.0,5,True,815,./dataset_o\OWG2018_ResultsBook\geme815end4.png,True,OWG2018_ResultsBook,-4.0
4,5,0.0,1.0,-1.0,4,False,815,./dataset_o\OWG2018_ResultsBook\geme815end5.png,True,OWG2018_ResultsBook,-2.0
5,6,1.0,0.0,1.0,3,True,815,./dataset_o\OWG2018_ResultsBook\geme815end6.png,True,OWG2018_ResultsBook,-3.0
6,7,0.0,5.0,-5.0,2,False,815,./dataset_o\OWG2018_ResultsBook\geme815end7.png,True,OWG2018_ResultsBook,-2.0
0,1,1.0,0.0,1.0,8,True,823,./dataset_o\OWG2018_ResultsBook\geme823end1.png,True,OWG2018_ResultsBook,0.0
1,2,0.0,2.0,-2.0,7,False,823,./dataset_o\OWG2018_ResultsBook\geme823end2.png,True,OWG2018_ResultsBook,1.0
2,3,2.0,0.0,2.0,6,True,823,./dataset_o\OWG2018_ResultsBook\geme823end3.png,True,OWG2018_ResultsBook,-1.0
3,4,0.0,1.0,-1.0,5,False,823,./dataset_o\OWG2018_ResultsBook\geme823end4.png,True,OWG2018_ResultsBook,1.0
4,5,1.0,0.0,1.0,4,True,823,./dataset_o\OWG2018_ResultsBook\geme823end5.png,True,OWG2018_ResultsBook,0.0
5,6,1.0,0.0,1.0,3,False,823,./dataset_o\OWG2018_ResultsBook\geme823end6.png,True,OWG2018_ResultsBook,1.0
6,7,0.0,1.0,-1.0,2,False,823,./dataset_o\OWG2018_ResultsBook\geme823end7.png,True,OWG2018_ResultsBook,2.0
7,8,0.0,1.0,-1.0,1,True,823,./dataset_o\OWG2018_ResultsBook\geme823end8.png,True,OWG2018_ResultsBook,1.0
8,9,2.0,0.0,2.0,0,True,823,./dataset_o\OWG2018_ResultsBook\geme823end9.png,True,OWG2018_ResultsBook,0.0
10,11,2.0,0.0,2.0,0,True,823,./dataset_o\OWG2018_ResultsBook\geme823end11.png,True,OWG2018_ResultsBook,2.0
0,1,0.0,1.0,-1.0,8,False,835,./dataset_o\OWG2018_ResultsBook\geme835end1.png,True,OWG2018_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,True,835,./dataset_o\OWG2018_ResultsBook\geme835end2.png,True,OWG2018_ResultsBook,-1.0
2,3,0.0,1.0,-1.0,6,False,835,./dataset_o\OWG2018_ResultsBook\geme835end3.png,True,OWG2018_ResultsBook,0.0
3,4,1.0,0.0,1.0,5,True,835,./dataset_o\OWG2018_ResultsBook\geme835end4.png,True,OWG2018_ResultsBook,-1.0
4,5,0.0,2.0,-2.0,4,False,835,./dataset_o\OWG2018_ResultsBook\geme835end5.png,True,OWG2018_ResultsBook,0.0
5,6,2.0,0.0,2.0,3,True,835,./dataset_o\OWG2018_ResultsBook\geme835end6.png,True,OWG2018_ResultsBook,-2.0
6,7,0.0,1.0,-1.0,2,False,835,./dataset_o\OWG2018_ResultsBook\geme835end7.png,True,OWG2018_ResultsBook,0.0
7,8,1.0,0.0,1.0,1,True,835,./dataset_o\OWG2018_ResultsBook\geme835end8.png,True,OWG2018_ResultsBook,-1.0
8,9,0.0,1.0,-1.0,0,False,835,./dataset_o\OWG2018_ResultsBook\geme835end9.png,True,OWG2018_ResultsBook,0.0
9,10,2.0,0.0,2.0,0,True,835,./dataset_o\OWG2018_ResultsBook\geme835end10.png,True,OWG2018_ResultsBook,-1.0
0,1,3.0,0.0,3.0,8,True,849,./dataset_o\OWG2018_ResultsBook\geme849end1.png,True,OWG2018_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,False,849,./dataset_o\OWG2018_ResultsBook\geme849end2.png,True,OWG2018_ResultsBook,3.0
2,3,2.0,0.0,2.0,6,True,849,./dataset_o\OWG2018_ResultsBook\geme849end3.png,True,OWG2018_ResultsBook,2.0
3,4,0.0,0.0,0.0,5,False,849,./dataset_o\OWG2018_ResultsBook\geme849end4.png,True,OWG2018_ResultsBook,4.0
4,5,0.0,1.0,-1.0,4,False,849,./dataset_o\OWG2018_ResultsBook\geme849end5.png,True,OWG2018_ResultsBook,4.0
5,6,1.0,0.0,1.0,3,True,849,./dataset_o\OWG2018_ResultsBook\geme849end6.png,True,OWG2018_ResultsBook,3.0
6,7,0.0,2.0,-2.0,2,False,849,./dataset_o\OWG2018_ResultsBook\geme849end7.png,True,OWG2018_ResultsBook,4.0
7,8,5.0,0.0,5.0,1,True,849,./dataset_o\OWG2018_ResultsBook\geme849end8.png,True,OWG2018_ResultsBook,2.0
0,1,0.0,2.0,-2.0,8,True,858,./dataset_o\OWG2018_ResultsBook\geme858end1.png,True,OWG2018_ResultsBook,0.0
1,2,0.0,0.0,0.0,7,True,858,./dataset_o\OWG2018_ResultsBook\geme858end2.png,True,OWG2018_ResultsBook,-2.0
2,3,2.0,0.0,2.0,6,True,858,./dataset_o\OWG2018_ResultsBook\geme858end3.png,True,OWG2018_ResultsBook,-2.0
3,4,1.0,0.0,1.0,5,False,858,./dataset_o\OWG2018_ResultsBook\geme858end4.png,True,OWG2018_ResultsBook,0.0
4,5,2.0,0.0,2.0,4,False,858,./dataset_o\OWG2018_ResultsBook\geme858end5.png,True,OWG2018_ResultsBook,1.0
5,6,0.0,2.0,-2.0,3,False,858,./dataset_o\OWG2018_ResultsBook\geme858end6.png,True,OWG2018_ResultsBook,3.0
6,7,0.0,1.0,-1.0,2,True,858,./dataset_o\OWG2018_ResultsBook\geme858end7.png,True,OWG2018_ResultsBook,1.0
7,8,3.0,0.0,3.0,1,True,858,./dataset_o\OWG2018_ResultsBook\geme858end8.png,True,OWG2018_ResultsBook,0.0
8,9,0.0,1.0,-1.0,0,False,858,./dataset_o\OWG2018_ResultsBook\geme858end9.png,True,OWG2018_ResultsBook,3.0
10,11,1.0,0.0,1.0,0,True,858,./dataset_o\OWG2018_ResultsBook\geme858end11.png,True,OWG2018_ResultsBook,2.0
0,1,0.0,2.0,-2.0,8,False,870,./dataset_o\OWG2018_ResultsBook\geme870end1.png,True,OWG2018_ResultsBook,0.0
1,2,0.0,0.0,0.0,7,True,870,./dataset_o\OWG2018_ResultsBook\geme870end2.png,True,OWG2018_ResultsBook,-2.0
2,3,1.0,0.0,1.0,6,True,870,./dataset_o\OWG2018_ResultsBook\geme870end3.png,True,OWG2018_ResultsBook,-2.0
3,4,0.0,1.0,-1.0,5,False,870,./dataset_o\OWG2018_ResultsBook\geme870end4.png,True,OWG2018_ResultsBook,-1.0
4,5,0.0,0.0,0.0,4,True,870,./dataset_o\OWG2018_ResultsBook\geme870end5.png,True,OWG2018_ResultsBook,-2.0
5,6,2.0,0.0,2.0,3,True,870,./dataset_o\OWG2018_ResultsBook\geme870end6.png,True,OWG2018_ResultsBook,-2.0
6,7,0.0,2.0,-2.0,2,False,870,./dataset_o\OWG2018_ResultsBook\geme870end7.png,True,OWG2018_ResultsBook,0.0
7,8,2.0,0.0,2.0,1,True,870,./dataset_o\OWG2018_ResultsBook\geme870end8.png,True,OWG2018_ResultsBook,-2.0
8,9,0.0,1.0,-1.0,0,False,870,./dataset_o\OWG2018_ResultsBook\geme870end9.png,True,OWG2018_ResultsBook,0.0
9,10,1.0,0.0,1.0,0,True,870,./dataset_o\OWG2018_ResultsBook\geme870end10.png,True,OWG2018_ResultsBook,-1.0
10,11,0.0,1.0,-1.0,0,False,870,./dataset_o\OWG2018_ResultsBook\geme870end11.png,True,OWG2018_ResultsBook,0.0
0,1,1.0,0.0,1.0,8,True,882,./dataset_o\OWG2018_ResultsBook\geme882end1.png,True,OWG2018_ResultsBook,0.0
1,2,0.0,2.0,-2.0,7,False,882,./dataset_o\OWG2018_ResultsBook\geme882end2.png,True,OWG2018_ResultsBook,1.0
2,3,2.0,0.0,2.0,6,True,882,./dataset_o\OWG2018_ResultsBook\geme882end3.png,True,OWG2018_ResultsBook,-1.0
3,4,0.0,1.0,-1.0,5,False,882,./dataset_o\OWG2018_ResultsBook\geme882end4.png,True,OWG2018_ResultsBook,1.0
4,5,1.0,0.0,1.0,4,True,882,./dataset_o\OWG2018_ResultsBook\geme882end5.png,True,OWG2018_ResultsBook,0.0
5,6,0.0,3.0,-3.0,3,False,882,./dataset_o\OWG2018_ResultsBook\geme882end6.png,True,OWG2018_ResultsBook,1.0
6,7,0.0,1.0,-1.0,2,True,882,./dataset_o\OWG2018_ResultsBook\geme882end7.png,True,OWG2018_ResultsBook,-2.0
7,8,0.0,1.0,-1.0,1,True,882,./dataset_o\OWG2018_ResultsBook\geme882end8.png,True,OWG2018_ResultsBook,-3.0
8,9,1.0,0.0,1.0,0,True,882,./dataset_o\OWG2018_ResultsBook\geme882end9.png,True,OWG2018_ResultsBook,-4.0
0,1,0.0,1.0,-1.0,8,False,895,./dataset_o\OWG2018_ResultsBook\geme895end1.png,True,OWG2018_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,True,895,./dataset_o\OWG2018_ResultsBook\geme895end2.png,True,OWG2018_ResultsBook,-1.0
2,3,0.0,1.0,-1.0,6,False,895,./dataset_o\OWG2018_ResultsBook\geme895end3.png,True,OWG2018_ResultsBook,0.0
3,4,4.0,0.0,4.0,5,True,895,./dataset_o\OWG2018_ResultsBook\geme895end4.png,True,OWG2018_ResultsBook,-1.0
4,5,0.0,1.0,-1.0,4,False,895,./dataset_o\OWG2018_ResultsBook\geme895end5.png,True,OWG2018_ResultsBook,3.0
5,6,4.0,0.0,4.0,3,True,895,./dataset_o\OWG2018_ResultsBook\geme895end6.png,True,OWG2018_ResultsBook,2.0
6,7,0.0,2.0,-2.0,2,False,895,./dataset_o\OWG2018_ResultsBook\geme895end7.png,True,OWG2018_ResultsBook,6.0
7,8,0.0,2.0,-2.0,1,True,895,./dataset_o\OWG2018_ResultsBook\geme895end8.png,True,OWG2018_ResultsBook,4.0
8,9,1.0,0.0,1.0,0,True,895,./dataset_o\OWG2018_ResultsBook\geme895end9.png,True,OWG2018_ResultsBook,2.0
0,1,0.0,2.0,-2.0,8,False,906,./dataset_o\OWG2018_ResultsBook\geme906end1.png,True,OWG2018_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,True,906,./dataset_o\OWG2018_ResultsBook\geme906end2.png,True,OWG2018_ResultsBook,-2.0
2,3,0.0,1.0,-1.0,6,True,906,./dataset_o\OWG2018_ResultsBook\geme906end3.png,True,OWG2018_ResultsBook,-3.0
3,4,0.0,0.0,0.0,5,True,906,./dataset_o\OWG2018_ResultsBook\geme906end4.png,True,OWG2018_ResultsBook,-4.0
4,5,2.0,0.0,2.0,4,True,906,./dataset_o\OWG2018_ResultsBook\geme906end5.png,True,OWG2018_ResultsBook,-4.0
5,6,0.0,2.0,-2.0,3,False,906,./dataset_o\OWG2018_ResultsBook\geme906end6.png,True,OWG2018_ResultsBook,-2.0
