,red_diff,remain_ends,last_stone_is_red,red_postion,filepath
7,2.0,1,True,-5.0,./dataset_o\WMCC2023_ResultsBook\geme300end8.png
9,4.0,0,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme260end10.png
1,3.0,7,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme828end2.png
4,-1.0,4,False,-4.0,./dataset_o\WWCC2023_ResultsBook\geme682end5.png
0,1.0,8,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme291end1.png
1,-1.0,7,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme485end2.png
2,-1.0,6,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme745end3.png
8,3.0,0,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme701end9.png
0,0.0,8,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme460end1.png
8,-4.0,0,True,-4.0,./dataset_o\WWCC2022_ResultsBook\geme536end9.png
5,-1.0,3,False,3.0,./dataset_o\WWCC2023_ResultsBook\geme334end6.png
5,2.0,3,True,1.0,./dataset_o\WMCC2022_ResultsBook\geme642end6.png
5,1.0,3,False,-3.0,./dataset_o\WMCC2022_ResultsBook\geme471end6.png
3,2.0,5,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme363end4.png
1,0.0,7,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme49end2.png
2,0.0,6,False,4.0,./dataset_o\WMCC2022_ResultsBook\geme726end3.png
5,1.0,3,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme368end6.png
1,-1.0,7,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme509end2.png
6,3.0,2,True,-2.0,./dataset_o\WMCC2023_ResultsBook\geme662end7.png
1,2.0,7,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme588end2.png
6,2.0,2,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme126end7.png
1,-1.0,7,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme597end2.png
4,1.0,4,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme105end5.png
3,0.0,5,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme856end4.png
3,-2.0,5,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme291end4.png
4,1.0,4,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme880end5.png
4,-2.0,4,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme732end5.png
2,2.0,6,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme809end3.png
3,2.0,5,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme368end4.png
7,2.0,1,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme393end8.png
8,3.0,0,False,4.0,./dataset_o\WWCC2023_ResultsBook\geme620end9.png
4,-2.0,4,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme432end5.png
7,3.0,1,True,2.0,./dataset_o\WMCC2021_ResultsBook\geme640end8.png
9,-2.0,0,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme223end10.png
5,1.0,3,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme560end6.png
4,-2.0,4,False,5.0,./dataset_o\WMCC2021_ResultsBook\geme586end5.png
4,2.0,4,True,2.0,./dataset_o\WMCC2023_ResultsBook\geme139end5.png
2,3.0,6,True,-3.0,./dataset_o\WMCC2022_ResultsBook\geme651end3.png
5,1.0,3,True,-6.0,./dataset_o\WWCC2022_ResultsBook\geme282end6.png
8,-1.0,0,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme393end9.png
7,-2.0,1,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme726end8.png
2,0.0,6,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme499end3.png
1,-1.0,7,True,-2.0,./dataset_o\WWCC2022_ResultsBook\geme580end2.png
3,1.0,5,True,-3.0,./dataset_o\WWCC2022_ResultsBook\geme719end4.png
1,2.0,7,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme880end2.png
8,1.0,0,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme677end9.png
2,-2.0,6,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme930end3.png
3,-2.0,5,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme280end4.png
2,-1.0,6,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme663end3.png
0,1.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme304end1.png
6,2.0,2,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme460end7.png
4,4.0,4,True,-5.0,./dataset_o\WWCC2023_ResultsBook\geme701end5.png
2,0.0,6,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme283end3.png
7,-1.0,1,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme378end8.png
5,-1.0,3,False,8.0,./dataset_o\WWCC2022_ResultsBook\geme791end6.png
6,1.0,2,False,-3.0,./dataset_o\WMCC2021_ResultsBook\geme973end7.png
5,-2.0,3,False,3.0,./dataset_o\WMCC2021_ResultsBook\geme1037end6.png
6,-1.0,2,False,-1.0,./dataset_o\WMCC2021_ResultsBook\geme414end7.png
8,-1.0,0,False,-3.0,./dataset_o\WMCC2022_ResultsBook\geme47end9.png
4,2.0,4,True,1.0,./dataset_o\WWCC2023_ResultsBook\geme250end5.png
2,2.0,6,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme232end3.png
7,2.0,1,True,-3.0,./dataset_o\WMCC2023_ResultsBook\geme629end8.png
7,1.0,1,True,-2.0,./dataset_o\WWCC2022_ResultsBook\geme497end8.png
2,1.0,6,True,-2.0,./dataset_o\WMCC2022_ResultsBook\geme334end3.png
6,0.0,2,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme201end7.png
5,0.0,3,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme169end6.png
2,-1.0,6,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme313end3.png
9,-4.0,0,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme293end10.png
3,3.0,5,True,-2.0,./dataset_o\WWCC2022_ResultsBook\geme497end4.png
4,-4.0,4,False,-3.0,./dataset_o\WMCC2021_ResultsBook\geme559end5.png
1,1.0,7,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme551end2.png
2,-1.0,6,False,-1.0,./dataset_o\WWCC2023_ResultsBook\geme105end3.png
1,2.0,7,True,-2.0,./dataset_o\WMCC2022_ResultsBook\geme704end2.png
2,2.0,6,True,-3.0,./dataset_o\WMCC2023_ResultsBook\geme580end3.png
6,0.0,2,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme546end7.png
1,1.0,7,True,-3.0,./dataset_o\WWCC2023_ResultsBook\geme787end2.png
6,-1.0,2,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme248end7.png
2,5.0,6,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme569end3.png
5,1.0,3,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme105end6.png
5,1.0,3,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme158end6.png
6,0.0,2,False,-2.0,./dataset_o\WWCC2023_ResultsBook\geme357end7.png
4,1.0,4,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme798end5.png
6,-2.0,2,False,5.0,./dataset_o\WMCC2021_ResultsBook\geme1005end7.png
4,1.0,4,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme389end5.png
1,-2.0,7,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme24end2.png
7,-1.0,1,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme224end8.png
10,-1.0,0,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme588end11.png
0,1.0,8,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme169end1.png
6,-2.0,2,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme376end7.png
8,1.0,0,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme656end9.png
9,-1.0,0,True,1.0,./dataset_o\WMCC2022_ResultsBook\geme249end10.png
2,-3.0,6,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme357end3.png
3,-2.0,5,True,-6.0,./dataset_o\WMCC2023_ResultsBook\geme764end4.png
2,-3.0,6,True,-3.0,./dataset_o\WWCC2022_ResultsBook\geme622end3.png
6,-2.0,2,False,-2.0,./dataset_o\WWCC2023_ResultsBook\geme496end7.png
4,0.0,4,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme656end5.png
0,0.0,8,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme600end1.png
1,-1.0,7,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme334end2.png
0,0.0,8,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme310end1.png
7,1.0,1,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme758end8.png
3,3.0,5,False,3.0,./dataset_o\WMCC2022_ResultsBook\geme859end4.png
1,-1.0,7,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme609end2.png
7,-1.0,1,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme440end8.png
5,-1.0,3,False,-1.0,./dataset_o\WMCC2021_ResultsBook\geme763end6.png
7,1.0,1,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme848end8.png
4,-3.0,4,False,7.0,./dataset_o\WMCC2023_ResultsBook\geme403end5.png
5,2.0,3,True,1.0,./dataset_o\WMCC2022_ResultsBook\geme683end6.png
0,2.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme653end1.png
3,0.0,5,False,2.0,./dataset_o\WWCC2023_ResultsBook\geme126end4.png
3,2.0,5,True,4.0,./dataset_o\WWCC2023_ResultsBook\geme856end4.png
3,-1.0,5,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme633end4.png
4,2.0,4,True,2.0,./dataset_o\WMCC2023_ResultsBook\geme462end5.png
2,-1.0,6,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme432end3.png
4,0.0,4,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme62end5.png
1,-4.0,7,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme262end2.png
2,0.0,6,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme690end3.png
4,-2.0,4,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme444end5.png
6,-1.0,2,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme61end7.png
6,0.0,2,True,1.0,./dataset_o\WMCC2021_ResultsBook\geme47end7.png
6,0.0,2,True,2.0,./dataset_o\WWCC2023_ResultsBook\geme250end7.png
2,0.0,6,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme747end3.png
9,1.0,0,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme701end10.png
8,-3.0,0,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme900end9.png
2,-2.0,6,False,3.0,./dataset_o\WMCC2022_ResultsBook\geme7end3.png
8,-1.0,0,False,-1.0,./dataset_o\WWCC2023_ResultsBook\geme758end9.png
1,-1.0,7,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme482end2.png
8,0.0,0,False,-2.0,./dataset_o\WWCC2022_ResultsBook\geme201end9.png
0,-1.0,8,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme325end1.png
8,3.0,0,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme412end9.png
5,-1.0,3,True,-5.0,./dataset_o\WWCC2023_ResultsBook\geme325end6.png
0,2.0,8,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme397end1.png
7,-1.0,1,False,-4.0,./dataset_o\WWCC2022_ResultsBook\geme719end8.png
6,0.0,2,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme334end7.png
3,-2.0,5,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme357end4.png
6,3.0,2,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme450end7.png
6,0.0,2,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme557end7.png
8,1.0,0,True,-3.0,./dataset_o\WMCC2021_ResultsBook\geme951end9.png
4,-2.0,4,False,-1.0,./dataset_o\WWCC2022_ResultsBook\geme201end5.png
9,2.0,0,False,3.0,./dataset_o\WWCC2022_ResultsBook\geme646end10.png
5,2.0,3,True,-3.0,./dataset_o\WMCC2021_ResultsBook\geme838end6.png
3,0.0,5,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme232end4.png
5,-2.0,3,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme468end6.png
5,1.0,3,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme17end6.png
7,-1.0,1,True,-3.0,./dataset_o\WWCC2022_ResultsBook\geme430end8.png
1,2.0,7,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme45end2.png
8,3.0,0,True,1.0,./dataset_o\WMCC2022_ResultsBook\geme815end9.png
7,-2.0,1,False,-2.0,./dataset_o\WMCC2023_ResultsBook\geme357end8.png
4,2.0,4,True,-2.0,./dataset_o\WWCC2022_ResultsBook\geme50end5.png
6,1.0,2,True,-3.0,./dataset_o\WWCC2023_ResultsBook\geme210end7.png
2,2.0,6,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme798end3.png
1,1.0,7,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme701end2.png
2,1.0,6,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme346end3.png
6,3.0,2,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme620end7.png
5,-1.0,3,False,-1.0,./dataset_o\WWCC2023_ResultsBook\geme378end6.png
7,-1.0,1,False,4.0,./dataset_o\WWCC2023_ResultsBook\geme670end8.png
0,0.0,8,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme891end1.png
8,1.0,0,True,-4.0,./dataset_o\WWCC2023_ResultsBook\geme357end9.png
5,-1.0,3,False,4.0,./dataset_o\WMCC2022_ResultsBook\geme140end6.png
7,-2.0,1,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme315end8.png
3,-1.0,5,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme453end4.png
3,-1.0,5,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme588end4.png
9,2.0,0,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme775end10.png
1,1.0,7,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme241end2.png
1,3.0,7,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme539end2.png
0,1.0,8,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme588end1.png
6,2.0,2,True,-4.0,./dataset_o\WMCC2021_ResultsBook\geme930end7.png
0,-1.0,8,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme140end1.png
2,1.0,6,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme620end3.png
4,-1.0,4,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme148end5.png
4,-1.0,4,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme143end5.png
0,3.0,8,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme558end1.png
4,1.0,4,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme39end5.png
2,-1.0,6,False,-1.0,./dataset_o\WMCC2021_ResultsBook\geme656end3.png
5,-2.0,3,True,-9.0,./dataset_o\WWCC2022_ResultsBook\geme771end6.png
5,-1.0,3,False,-2.0,./dataset_o\WWCC2023_ResultsBook\geme210end6.png
7,1.0,1,True,3.0,./dataset_o\WMCC2021_ResultsBook\geme1005end8.png
3,1.0,5,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme844end4.png
5,5.0,3,True,2.0,./dataset_o\WMCC2023_ResultsBook\geme424end6.png
1,2.0,7,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme642end2.png
1,-2.0,7,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme798end2.png
1,-3.0,7,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme260end2.png
7,1.0,1,True,2.0,./dataset_o\WMCC2021_ResultsBook\geme490end8.png
3,1.0,5,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme760end4.png
0,2.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme829end1.png
7,-2.0,1,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme368end8.png
8,0.0,0,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme61end9.png
8,-1.0,0,True,2.0,./dataset_o\WMCC2022_ResultsBook\geme67end9.png
8,-1.0,0,False,2.0,./dataset_o\WWCC2022_ResultsBook\geme212end9.png
2,0.0,6,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme587end3.png
3,2.0,5,True,2.0,./dataset_o\WWCC2023_ResultsBook\geme272end4.png
3,3.0,5,False,-3.0,./dataset_o\WMCC2021_ResultsBook\geme468end4.png
1,1.0,7,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme652end2.png
8,-2.0,0,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme45end9.png
7,3.0,1,False,5.0,./dataset_o\WMCC2021_ResultsBook\geme38end8.png
7,2.0,1,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme794end8.png
4,1.0,4,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme455end5.png
2,-2.0,6,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme497end3.png
0,-1.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme856end1.png
3,-3.0,5,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme471end4.png
2,0.0,6,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme597end3.png
4,1.0,4,True,-2.0,./dataset_o\WWCC2022_ResultsBook\geme475end5.png
0,0.0,8,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme694end1.png
8,0.0,0,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme381end9.png
5,1.0,3,False,-3.0,./dataset_o\WWCC2023_ResultsBook\geme357end6.png
5,2.0,3,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme848end6.png
4,2.0,4,True,-4.0,./dataset_o\WWCC2023_ResultsBook\geme210end5.png
2,3.0,6,True,1.0,./dataset_o\WMCC2023_ResultsBook\geme601end3.png
0,2.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme24end1.png
6,-1.0,2,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme260end7.png
2,-2.0,6,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme509end3.png
0,0.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme775end1.png
7,1.0,1,True,1.0,./dataset_o\WMCC2022_ResultsBook\geme249end8.png
7,1.0,1,False,2.0,./dataset_o\WWCC2023_ResultsBook\geme691end8.png
6,1.0,2,False,-2.0,./dataset_o\WMCC2023_ResultsBook\geme536end7.png
6,-3.0,2,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme807end7.png
3,1.0,5,False,4.0,./dataset_o\WWCC2022_ResultsBook\geme521end4.png
3,-2.0,5,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme771end4.png
7,2.0,1,True,1.0,./dataset_o\WMCC2023_ResultsBook\geme385end8.png
3,-1.0,5,True,-4.0,./dataset_o\WWCC2023_ResultsBook\geme610end4.png
2,3.0,6,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme367end3.png
2,-1.0,6,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme303end3.png
1,-1.0,7,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme701end2.png
5,-2.0,3,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme758end6.png
6,2.0,2,True,-4.0,./dataset_o\WWCC2023_ResultsBook\geme839end7.png
3,1.0,5,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme105end4.png
4,-1.0,4,False,3.0,./dataset_o\WMCC2021_ResultsBook\geme828end5.png
7,-1.0,1,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme856end8.png
1,-2.0,7,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme211end2.png
7,2.0,1,True,5.0,./dataset_o\WWCC2022_ResultsBook\geme388end8.png
7,-2.0,1,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme815end8.png
1,-2.0,7,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme689end2.png
3,-2.0,5,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme713end4.png
2,0.0,6,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme250end3.png
3,4.0,5,True,1.0,./dataset_o\WMCC2022_ResultsBook\geme162end4.png
3,2.0,5,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme796end4.png
4,0.0,4,True,1.0,./dataset_o\WMCC2023_ResultsBook\geme618end5.png
4,0.0,4,True,3.0,./dataset_o\WWCC2023_ResultsBook\geme191end5.png
0,0.0,8,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme7end1.png
5,-1.0,3,False,-1.0,./dataset_o\WWCC2023_ResultsBook\geme630end6.png
8,1.0,0,False,3.0,./dataset_o\WWCC2023_ResultsBook\geme250end9.png
4,4.0,4,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme173end5.png
4,2.0,4,False,6.0,./dataset_o\WWCC2022_ResultsBook\geme791end5.png
2,-1.0,6,False,5.0,./dataset_o\WMCC2022_ResultsBook\geme599end3.png
5,-2.0,3,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme521end6.png
0,2.0,8,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme670end1.png
7,-1.0,1,False,3.0,./dataset_o\WMCC2023_ResultsBook\geme618end8.png
2,0.0,6,True,2.0,./dataset_o\WMCC2022_ResultsBook\geme357end3.png
7,-3.0,1,False,-1.0,./dataset_o\WWCC2022_ResultsBook\geme475end8.png
3,-1.0,5,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme181end4.png
8,-1.0,0,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme690end9.png
5,1.0,3,False,4.0,./dataset_o\WMCC2023_ResultsBook\geme271end6.png
8,2.0,0,True,1.0,./dataset_o\WMCC2022_ResultsBook\geme715end9.png
6,-2.0,2,False,-1.0,./dataset_o\WMCC2021_ResultsBook\geme838end7.png
4,1.0,4,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme448end5.png
7,1.0,1,True,1.0,./dataset_o\WMCC2021_ResultsBook\geme47end8.png
0,0.0,8,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme450end1.png
3,2.0,5,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme421end4.png
7,2.0,1,True,4.0,./dataset_o\WMCC2022_ResultsBook\geme262end8.png
3,1.0,5,True,2.0,./dataset_o\WWCC2023_ResultsBook\geme516end4.png
6,-1.0,2,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme385end7.png
4,1.0,4,True,-3.0,./dataset_o\WWCC2022_ResultsBook\geme689end5.png
1,1.0,7,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme684end2.png
1,1.0,7,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme137end2.png
0,0.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme137end1.png
1,1.0,7,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme450end2.png
6,1.0,2,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme187end7.png
8,-2.0,0,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme629end9.png
4,-2.0,4,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme168end5.png
1,1.0,7,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme260end2.png
1,2.0,7,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme355end2.png
1,1.0,7,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme291end2.png
7,1.0,1,True,-4.0,./dataset_o\WWCC2023_ResultsBook\geme455end8.png
6,-1.0,2,False,-2.0,./dataset_o\WMCC2023_ResultsBook\geme629end7.png
2,0.0,6,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme61end3.png
0,-1.0,8,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme536end1.png
7,-1.0,1,False,-1.0,./dataset_o\WWCC2022_ResultsBook\geme485end8.png
5,-1.0,3,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme844end6.png
2,-2.0,6,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme523end3.png
0,0.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme1005end1.png
1,-1.0,7,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme237end2.png
0,0.0,8,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme453end1.png
2,-2.0,6,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme838end3.png
6,2.0,2,False,6.0,./dataset_o\WMCC2021_ResultsBook\geme459end7.png
4,1.0,4,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme631end5.png
1,1.0,7,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme421end2.png
2,-1.0,6,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme344end3.png
6,0.0,2,False,-1.0,./dataset_o\WMCC2021_ResultsBook\geme732end7.png
7,2.0,1,False,4.0,./dataset_o\WMCC2023_ResultsBook\geme217end8.png
1,1.0,7,False,3.0,./dataset_o\WMCC2021_ResultsBook\geme566end2.png
5,-1.0,3,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme460end6.png
2,1.0,6,False,3.0,./dataset_o\WWCC2023_ResultsBook\geme191end3.png
8,0.0,0,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme334end9.png
3,2.0,5,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme817end4.png
1,-1.0,7,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme557end2.png
1,-1.0,7,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme732end2.png
0,-1.0,8,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme856end1.png
5,-1.0,3,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme289end6.png
2,-1.0,6,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme512end3.png
0,-1.0,8,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme815end1.png
3,3.0,5,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme199end4.png
0,1.0,8,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme294end1.png
6,3.0,2,True,-5.0,./dataset_o\WMCC2022_ResultsBook\geme588end7.png
6,0.0,2,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme737end7.png
6,1.0,2,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme663end7.png
4,0.0,4,True,-3.0,./dataset_o\WMCC2021_ResultsBook\geme211end5.png
2,2.0,6,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme901end3.png
10,1.0,0,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme598end11.png
6,2.0,2,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme521end7.png
1,-2.0,7,False,2.0,./dataset_o\WWCC2023_ResultsBook\geme714end2.png
7,1.0,1,False,6.0,./dataset_o\WMCC2021_ResultsBook\geme359end8.png
6,1.0,2,True,1.0,./dataset_o\WMCC2021_ResultsBook\geme817end7.png
5,4.0,3,True,1.0,./dataset_o\WMCC2021_ResultsBook\geme183end6.png
3,1.0,5,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme219end4.png
7,-2.0,1,True,-5.0,./dataset_o\WMCC2023_ResultsBook\geme168end8.png
0,0.0,8,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme421end1.png
9,1.0,0,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme224end10.png
2,1.0,6,True,2.0,./dataset_o\WMCC2022_ResultsBook\geme859end3.png
8,-1.0,0,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme749end9.png
0,-4.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme963end1.png
